skillKey,skillName,conceptId,conceptName,factId,factStatement,familyId,familyName,measurementObjective,allowedDifficultyMin,allowedDifficultyMax,cognitiveLevel,questionType,distractorStrategy,reassessmentGroup,notes,plannedD1,plannedD2,plannedD3,plannedD4,plannedD5,plannedTotal
OPERATING_SYSTEMS,Operating Systems,OS_C01_PURPOSE,What an operating system is for,OS_F01_OS_MANAGES_RESOURCES,"The operating system manages the machine resources — processor time, memory, storage, devices — on behalf of every program.",OS_FAM14_OS_RECOGNITION,Recognising what is and is not an operating system,"From named software, identify which items are operating systems.",D1,D2,REMEMBER,mcq_single,"A browser, an office suite and a file manager — the last being the productive one, because it ships with the system and looks like part of it. Avoid obscure systems: this measures the category, not brand knowledge.",OS_RG_RESPONSIBILITIES,"Added because the skill had a single recognition-level family and the plan requires ten D1 questions. Same fact as OS_FAM01: that one asks what the OS DOES, this one what one IS.",3,1,0,0,0,4
OPERATING_SYSTEMS,Operating Systems,OS_C02_PROCESSES,Programs and processes,OS_F03_PROCESS_IS_RUNNING_PROGRAM,"A process is a program in execution, with its own memory; the same program can run as several independent processes.",OS_FAM15_PROCESS_TERM_RECOGNITION,"Matching the terms program, process and application","Given a definition or a described situation, choose the term that names it.",D1,D2,REMEMBER,mcq_single,"The terms used interchangeably — process for the file on disk, program for the running copy. The vocabulary itself is the measurement; the reasoning version is OS_FAM03.",OS_RG_PROCESS_MODEL,"Same fact as OS_FAM03, deliberately at recall level so the D1 entry points are not all about responsibilities.",2,1,0,0,0,3
OPERATING_SYSTEMS,Operating Systems,OS_C05_FILESYSTEM,Files and the filesystem,OS_F07_FILESYSTEM_ORGANISES,"The filesystem organises storage into named files and directories, and the OS translates a path into a location on the device.",OS_FAM16_FILE_VS_DIRECTORY,Distinguishing a file from a directory,"Decide which described items are files and which are directories, and what a directory actually contains.",D1,D2,UNDERSTAND,mcq_single,A directory described as holding data rather than entries; an extension treated as proof of being a file; a shortcut treated as the thing it points to.,OS_RG_FILESYSTEM,"Same fact as OS_FAM07: that one reasons about paths, this one about the two kinds of thing a path can name.",2,0,0,0,0,2
PROBLEM_SOLVING,Problem Solving,PS_C01_INTERPRETATION,Reading the problem,PS_F01_REQUIREMENT_EXTRACTION,"A problem statement contains the requirement that must be satisfied, alongside detail that does not affect it.",PS_FAM01_REQUIREMENT_EXTRACTION,Extracting the actual requirement,Read a short computing problem and state what must be true of a correct solution.,D2,D3,UNDERSTAND,mcq_single,A restatement of the scenario rather than the requirement; a requirement the statement never made; a solution method offered in place of the requirement. The last is the commonest — students jump to how before what.,PS_RG_INTERPRETATION,"Statements must be computing problems, not riddles. Irrelevant detail is legitimate here — noticing it is the skill — but it must not be arbitrary numbers with no bearing on anything.",0,2,1,0,0,3
PROBLEM_SOLVING,Problem Solving,PS_C01_INTERPRETATION,Reading the problem,PS_F02_INPUT_IDENTIFICATION,"The inputs are the values a solution is given, distinct from values it computes for itself.",PS_FAM02_INPUT_IDENTIFICATION,Identifying what the solution is given,Separate the given inputs from intermediate and derived values.,D1,D3,UNDERSTAND,mcq_single,"Offer a derived value as an input (a total that must be computed), a constant as an input, and the output as an input. The derived-value case is the real measurement.",PS_RG_IO_ANALYSIS,,3,1,0,0,0,4
PROBLEM_SOLVING,Problem Solving,PS_C01_INTERPRETATION,Reading the problem,PS_F03_OUTPUT_IDENTIFICATION,"The output is what the solution must produce, in the form the problem asks for.",PS_FAM03_OUTPUT_IDENTIFICATION,Identifying what must be produced,"State what a correct solution returns, including its form — a count, a list, a yes or no.",D1,D3,UNDERSTAND,mcq_single,The right information in the wrong form (a list where a count was asked for); an intermediate value; more than was asked. Form confusion is worth measuring — it is a real source of wrong answers later.,PS_RG_IO_ANALYSIS,,3,1,0,0,0,4
PROBLEM_SOLVING,Problem Solving,PS_C02_CONSTRAINTS,Constraints and assumptions,PS_F04_CONSTRAINT_EFFECT,A constraint rules some solutions out; a solution that ignores it is wrong however well it works otherwise.,PS_FAM04_CONSTRAINT_REASONING,Reasoning about what a constraint forbids,Decide which of several approaches a stated constraint eliminates.,D3,D4,ANALYZE,mcq_single,An approach that satisfies the constraint but not the requirement; one that satisfies the requirement while breaking the constraint; one eliminated by a constraint the problem never stated.,PS_RG_CONSTRAINTS,The constraint must genuinely eliminate at least one otherwise-reasonable option.,0,0,1,1,0,2
PROBLEM_SOLVING,Problem Solving,PS_C02_CONSTRAINTS,Constraints and assumptions,PS_F05_UNSTATED_ASSUMPTION,"A solution can rest on an assumption the problem never granted, and it fails when that assumption does not hold.",PS_FAM05_ASSUMPTION_CHECKING,Finding the assumption a solution relies on,Identify what a described approach quietly assumes about its input.,D3,D5,ANALYZE,mcq_single,An assumption the problem DID state; a true fact that the solution does not rely on; a restatement of the requirement. Distinguishing a relied-upon assumption from a merely true statement is the measurement.,PS_RG_CONSTRAINTS,Input ordering and non-empty input are the two most productive assumptions to probe.,0,0,1,0,1,2
PROBLEM_SOLVING,Problem Solving,PS_C03_DECOMPOSITION,Breaking a problem down,PS_F06_DECOMPOSITION_INTO_STEPS,A problem can be split into smaller parts that can each be solved and then combined.,PS_FAM06_DECOMPOSITION,Choosing a useful decomposition,Choose the breakdown whose parts are independently solvable and together cover the problem.,D3,D4,APPLY,mcq_single,A breakdown missing a part (does not cover the problem); one whose parts depend circularly on each other; one that restates the problem as a single step. Coverage and independence are the two things being tested.,PS_RG_PLANNING,,0,0,1,1,0,2
PROBLEM_SOLVING,Problem Solving,PS_C04_EXAMPLES,Working with examples,PS_F07_EXAMPLE_EVALUATION,An example can be checked against a requirement to see whether it is consistent with it.,PS_FAM07_EXAMPLE_EVALUATION,Judging whether an example fits the requirement,Decide which of several input-and-output pairs a stated requirement actually permits.,D2,D4,APPLY,mcq_single,A pair that is right for a nearby requirement; one right in value but wrong in form; one that holds for typical input but not as stated. No absurd pairs — every option must require checking.,PS_RG_EXAMPLES,,0,2,0,1,0,3
PROBLEM_SOLVING,Problem Solving,PS_C04_EXAMPLES,Working with examples,PS_F08_COUNTEREXAMPLE_DISPROVES,One input on which a rule fails disproves the rule; any number of inputs on which it works does not prove it.,PS_FAM08_COUNTEREXAMPLE_SELECTION,Choosing an input that breaks a claim,"Given a claimed rule, select the input that shows it wrong.",D3,D5,ANALYZE,mcq_single,"Inputs on which the rule holds; an input that breaks a different rule; an input the problem excludes. The asymmetry between proving and disproving is the fact being measured, so several options should be perfectly valid inputs on which the rule works.",PS_RG_EXAMPLES,"One of the highest-value families in Foundation: it underpins testing, debugging and edge cases alike.",0,0,1,0,2,3
PROBLEM_SOLVING,Problem Solving,PS_C05_PATTERNS,Finding the pattern,PS_F09_PATTERN_DISCOVERY,A rule can be inferred from worked examples and then stated so it applies beyond them.,PS_FAM09_PATTERN_INFERENCE,Inferring the rule behind the examples,Read several input-output pairs and state the rule that produced them.,D3,D4,ANALYZE,mcq_single,"A rule that fits some pairs but not all — the important distractor, because it is what a student who stopped checking early would choose. Also a rule that fits every pair but is more specific than the data supports.",PS_RG_PATTERNS,"Computing-flavoured: rules over lists, strings or counts. Not number-sequence puzzles, which belong to the aptitude skills.",0,0,1,1,0,2
PROBLEM_SOLVING,Problem Solving,PS_C06_ALGORITHM_PLANNING,Planning a solution,PS_F10_ALGORITHM_SELECTION,"Different approaches solve the same problem, and the problem's shape decides which is appropriate.",PS_FAM10_ALGORITHM_SELECTION,Choosing an approach that fits the problem,Select the approach that satisfies the requirement given the stated shape of the input.,D3,D5,EVALUATE,mcq_single,An approach that works only on sorted input where none is promised; one that solves a related but different problem; one correct but disallowed by a stated constraint.,PS_RG_PLANNING,,0,0,1,0,2,3
PROBLEM_SOLVING,Problem Solving,PS_C07_STATE_TRACKING,Tracking state,PS_F11_STATE_THROUGH_STEPS,"Values change as a procedure runs, and the result depends on their values at each step.",PS_FAM11_STATE_TRACING,Tracing values through a described procedure,Follow a short described procedure over given input and state the value held at a named point.,D2,D4,APPLY,mcq_single,"The value one step early or late (off-by-one in the trace); the final value where an intermediate was asked; a value from the wrong variable. Language-independent — the procedure is described, not coded.",PS_RG_TRACING,"Overlaps PF_FAM04 which traces pseudocode. Keep separate: this is prose, that is notation. Same reassessment consideration.",0,2,0,1,0,3
PROBLEM_SOLVING,Problem Solving,PS_C08_EDGE_CASES,Edge cases,PS_F12_EDGE_CASE_DISCOVERY,"The inputs that break a solution are usually the empty, single, duplicate, boundary or extreme cases.",PS_FAM12_EDGE_CASE_DISCOVERY,Finding the input a solution has not considered,"Given a described approach, identify the input most likely to break it.",D3,D5,ANALYZE,mcq_single,Typical inputs it handles perfectly well; a large input where size is not the issue; an invalid input the problem excludes. The distractors must be inputs a careless reader would call risky.,PS_RG_ROBUSTNESS,,0,0,1,1,1,3
PROBLEM_SOLVING,Problem Solving,PS_C09_CORRECTNESS,Correctness and bugs,PS_F13_BUG_DIAGNOSIS_FROM_BEHAVIOUR,The difference between expected and actual behaviour points to which step is wrong.,PS_FAM13_BUG_DIAGNOSIS,Locating the faulty step from the symptom,"Given a procedure and a wrong result, identify the step responsible.",D3,D5,ANALYZE,mcq_single,Steps that are correct as written; a step that would cause a different symptom; the input blamed rather than the procedure. Exactly one step must explain the observed symptom specifically.,PS_RG_DIAGNOSIS,"The symptom must discriminate. If two steps could produce it, the item has two defensible answers.",0,0,1,1,2,4
PROBLEM_SOLVING,Problem Solving,PS_C10_COMPARISON,Comparing solutions,PS_F14_SOLUTION_COMPARISON,"Two correct solutions can differ in work done, and one may be preferable on a stated ground.",PS_FAM14_SOLUTION_COMPARISON,Comparing two correct solutions,"Given two working approaches and a stated priority, choose the better and say why.",D4,D5,EVALUATE,mcq_single,A preference on a ground the question did not state; an incorrect solution offered as more efficient; a claim that they are equivalent when the priority distinguishes them. Both options must genuinely work.,PS_RG_EVALUATION,"Efficiency AWARENESS only — more or less work, not complexity notation, which is not taught at Foundation.",0,0,0,2,1,3
PROBLEM_SOLVING,Problem Solving,PS_C11_TESTING,Testing,PS_F15_TEST_SELECTION,A useful test can distinguish a correct solution from an incorrect one; a test both pass tells you nothing.,PS_FAM15_TEST_SELECTION,Choosing a test that would catch the fault,Select the input whose result would reveal whether a described solution is wrong.,D3,D5,EVALUATE,mcq_single,"Tests that pass under both the correct and the faulty version — the key distractor, since choosing one shows testing is understood as ""running it"" rather than as discrimination. Also a test outside the stated input domain.",PS_RG_ROBUSTNESS,Pairs closely with PS_FAM08 on counterexamples; the two share the discrimination idea and should not appear together.,0,0,1,1,1,3
