questionId,sourceType,sourceId,skillKey,skillName,prompt,optionA,optionB,optionC,optionD,correctOption,correctAnswerText,difficulty,difficultyWord,difficultyNumeric,factKeys,tags,active,contribution,questionType,marks,subject,description,explanation,codeSnippet,expectedOutput,source
b117f9c1e0dbc3339284e344,question,b117f9c1e0dbc3339284e344,APTITUDE_DATA_INTERPRETATION,Data Interpretation,A bag has 3 red and 2 blue balls. Probability of red?,2/5,3/5,1/5,5/3,B,3/5,medium,medium,,,Probability & Statistics | Probability Central Tendency | Core,,PRIMARY,mcq_single,1,Quantitative & Mathematical Foundation,Correct statistical result/concept: 3/5.,Correct statistical result/concept: 3/5.,,,question-bank-xlsx
1faac98e258b6aca9fede121,question,1faac98e258b6aca9fede121,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A box X contains 10. Replace X with X+5. New X?,5,10,15,50,C,15,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 15.,State update gives 15.,,,question-bank-xlsx
20aacb21c3c2e47b9fee7f58,question,20aacb21c3c2e47b9fee7f58,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A box SCORE contains 20. SCORE=SCORE-3. New SCORE?,3,17,20,23,B,17,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 17.,State update gives 17.,,,question-bank-xlsx
19aac01c61fa5e2c9fef1d8f,question,19aac01c61fa5e2c9fef1d8f,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A box A contains 4. A=A*3. New A?,7,12,4,1,B,12,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 12.,State update gives 12.,,,question-bank-xlsx
1aaac1af0031d7dd9fefbbc6,question,1aaac1af0031d7dd9fefbbc6,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A box N contains 8. N=N/2. New N?,2,4,8,16,B,4,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 4.,State update gives 4.,,,question-bank-xlsx
27ad14bd70255d0501758a9a,question,27ad14bd70255d0501758a9a,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,X=5 then Y=X+2. What is Y?,5,7,10,2,B,7,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 7.,State update gives 7.,,,question-bank-xlsx
26ad132a0e5cd6b60174ec63,question,26ad132a0e5cd6b60174ec63,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,COUNT=0 then COUNT=COUNT+1 twice. Final COUNT?,0,1,2,3,C,2,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 2.,State update gives 2.,,,question-bank-xlsx
25ad1197ac94506701744e2c,question,25ad1197ac94506701744e2c,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,PRICE=100. PRICE=PRICE-20. Final PRICE?,20,80,100,120,B,80,easy,easy,,,Variable Thinking | State and Values | Core,,PRIMARY,mcq_single,1,Programming Readiness,State update gives 80.,State update gives 80.,,,question-bank-xlsx
24ad10044acbca180173aff5,question,24ad10044acbca180173aff5,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A=5; B=A; A=10. What is B?,5,10,15,0,A,5,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 5.,Tracking values in order gives 5.,,,question-bank-xlsx
23ad0e71e90343c9017311be,question,23ad0e71e90343c9017311be,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,X=3; Y=X; Y=8. What is X?,3,8,11,0,A,3,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 3.,Tracking values in order gives 3.,,,question-bank-xlsx
22ad0cde873abd7a01727387,question,22ad0cde873abd7a01727387,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,P=2; Q=P+3; P=9. What is Q?,2,5,9,12,B,5,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 5.,Tracking values in order gives 5.,,,question-bank-xlsx
21ad0b4b2572372b0171d550,question,21ad0b4b2572372b0171d550,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A=1; B=2; A=B. What is A?,1,2,3,0,B,2,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 2.,Tracking values in order gives 2.,,,question-bank-xlsx
20ad09b8c3a9b0dc017b1a89,question,20ad09b8c3a9b0dc017b1a89,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,X=7; X=X+1; X=X+1. Final X?,7,8,9,10,C,9,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 9.,Tracking values in order gives 9.,,,question-bank-xlsx
1fad082561e12a8d017a7c52,question,1fad082561e12a8d017a7c52,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"A=4; B=6; TEMP=A; A=B; B=TEMP. Final A,B?","4,6","6,4","10,10","4,4",B,"6,4",medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,"Tracking values in order gives 6,4.","Tracking values in order gives 6,4.",,,question-bank-xlsx
1ead06920018a43e0179de1b,question,1ead06920018a43e0179de1b,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,TOTAL=10; ADD=5; TOTAL=TOTAL+ADD. Final TOTAL?,5,10,15,50,C,15,medium,medium,,,Assignment & State Change | Assignment Semantics | Core,,PRIMARY,mcq_single,1,Programming Readiness,Tracking values in order gives 15.,Tracking values in order gives 15.,,,question-bank-xlsx
95a57322700c2966ea4aaf3d,question,95a57322700c2966ea4aaf3d,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"A calculator receives 2 and 3, adds them, displays 5. Which are the inputs?",5,2 and 3,addition sign only,screen,B,2 and 3,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,2 and 3 is correct in the IPO model.,2 and 3 is correct in the IPO model.,,,question-bank-xlsx
96a574b50e43a317ea48d498,question,96a574b50e43a317ea48d498,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"In a grade calculator, marks are entered and grade is shown. The grade is the…",input,output,storage device,CPU,B,output,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,output is correct in the IPO model.,output is correct in the IPO model.,,,question-bank-xlsx
93a56ffcac7b1cc8ea4972cf,question,93a56ffcac7b1cc8ea4972cf,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"In temperature conversion, converting C to F is the…",input,processing step,output only,hardware,B,processing step,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,processing step is correct in the IPO model.,processing step is correct in the IPO model.,,,question-bank-xlsx
94a5718f4ab29679ea4c89e2,question,94a5718f4ab29679ea4c89e2,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A form collects name and age. These are primarily…,outputs,inputs,algorithms only,servers,B,inputs,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,inputs is correct in the IPO model.,inputs is correct in the IPO model.,,,question-bank-xlsx
91a56cd6e8ea102aea4d2819,question,91a56cd6e8ea102aea4d2819,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A program displays 'Eligible' after checking age. 'Eligible' is…,input,output,RAM,file path,B,output,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,output is correct in the IPO model.,output is correct in the IPO model.,,,question-bank-xlsx
92a56e69872189dbea4b4d74,question,92a56e69872189dbea4b4d74,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Which model best describes many simple programs?,Output → Delete → Input,Input → Process → Output,CPU → Keyboard → RAM only,File → Browser → Mouse,B,Input → Process → Output,easy,easy,,,Input-Processing-Output | IPO Model | Core,,PRIMARY,mcq_single,1,Programming Readiness,Input → Process → Output is correct in the IPO model.,Input → Process → Output is correct in the IPO model.,,,question-bank-xlsx
8fa569b02559038cea4bebab,question,8fa569b02559038cea4bebab,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,If age>=18 then Eligible else Not Eligible. age=20?,Eligible,Not Eligible,20,Error,A,Eligible,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to Eligible.,Condition evaluates to Eligible.,,,question-bank-xlsx
90a56b43c3907d3dea451f4e,question,90a56b43c3907d3dea451f4e,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,If marks>=40 then Pass else Fail. marks=39?,Pass,Fail,39,None,B,Fail,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to Fail.,Condition evaluates to Fail.,,,question-bank-xlsx
9da57fba61c7f6eeea45bd85,question,9da57fba61c7f6eeea45bd85,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"If balance>=price then Buy else Cannot Buy. balance=500, price=450?",Buy,Cannot Buy,500,450,A,Buy,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to Buy.,Condition evaluates to Buy.,,,question-bank-xlsx
9ea5814dffff709fea43e2e0,question,9ea5814dffff709fea43e2e0,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,If username correct AND password correct then Login. Password wrong?,Login,No login,Delete account,Change username,B,No login,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to No login.,Condition evaluates to No login.,,,question-bank-xlsx
9ba7bb2b6ff2f5c74c607e20,question,9ba7bb2b6ff2f5c74c607e20,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,If raining OR very hot then stay inside. It is raining. Decision?,Go outside,Stay inside,Cannot decide,Turn off computer,B,Stay inside,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to Stay inside.,Condition evaluates to Stay inside.,,,question-bank-xlsx
9aa7b9980e2a6f784c6258c5,question,9aa7b9980e2a6f784c6258c5,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"If number<0 then Negative, number=0?",Condition is true,Condition is false,Number is negative,Error,B,Condition is false,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to Condition is false.,Condition evaluates to Condition is false.,,,question-bank-xlsx
9da7be51ac61e9294c61ba8e,question,9da7be51ac61e9294c61ba8e,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"If score>=90 A, else if >=75 B, else C. score=76?",A,B,C,76,B,B,medium,medium,,,Conditional Thinking | If Else Reasoning | Core,,PRIMARY,mcq_single,1,Programming Readiness,Condition evaluates to B.,Condition evaluates to B.,,,question-bank-xlsx
9ca7bcbe4a9962da4c639533,question,9ca7bcbe4a9962da4c639533,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,You need to print a message 100 times. Best idea?,Write 100 unrelated programs,Repeat the same instruction with a loop-like process,Use no instruction,Change monitor,B,Repeat the same instruction with a loop-like process,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: Repeat the same instruction with a loop-like process.,Correct iterative result/concept: Repeat the same instruction with a loop-like process.,,,question-bank-xlsx
9fa7c177e8d0dc8b4c62f6fc,question,9fa7c177e8d0dc8b4c62f6fc,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"To add numbers 1 through 50, which idea is useful?",Use only the first number,Keep a running total while repeating,Open 50 browsers,Store no values,B,Keep a running total while repeating,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: Keep a running total while repeating.,Correct iterative result/concept: Keep a running total while repeating.,,,question-bank-xlsx
9ea7bfe48708563c4c64d1a1,question,9ea7bfe48708563c4c64d1a1,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A counter starts at 0 and increases by 1 for each student. After 5 students?,0,1,5,6,C,5,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: 5.,Correct iterative result/concept: 5.,,,question-bank-xlsx
a1a7c49d253fcfed4c64336a,question,a1a7c49d253fcfed4c64336a,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A process repeats until password is correct. What controls stopping?,Screen size,The correctness condition,CPU brand,File extension,B,The correctness condition,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: The correctness condition.,Correct iterative result/concept: The correctness condition.,,,question-bank-xlsx
a0a7c30ac377499e4c660e0f,question,a0a7c30ac377499e4c660e0f,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"If a repeated step never changes the condition controlling it, what risk exists?",It always stops,It may never stop,It becomes a database,It creates hardware,B,It may never stop,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: It may never stop.,Correct iterative result/concept: It may never stop.,,,question-bank-xlsx
93a7ae9361aec34f4c656fd8,question,93a7ae9361aec34f4c656fd8,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"To examine every mark in a list, what general strategy fits?",Only check first mark,Process each mark one by one,Delete the list,Sort without reading,B,Process each mark one by one,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: Process each mark one by one.,Correct iterative result/concept: Process each mark one by one.,,,question-bank-xlsx
92a7ad00ffe63d004c674a7d,question,92a7ad00ffe63d004c674a7d,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A running total starts at 0 and adds 2 four times. Result?,2,4,6,8,D,8,medium,medium,,,Iterative Thinking | Repetition Concepts | Core,,PRIMARY,mcq_single,1,Programming Readiness,Correct iterative result/concept: 8.,Correct iterative result/concept: 8.,,,question-bank-xlsx
89a0e3106fd9c228271db1fb,question,89a0e3106fd9c228271db1fb,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,You need to store marks for 60 students. Best conceptual choice?,Create no storage,Use one organized collection of values,Use 60 monitors,Store only the first mark,B,Use one organized collection of values,medium,medium,,,Data Collection Thinking | Collections Intuition | Core,,PRIMARY,mcq_single,1,Programming Readiness,Use one organized collection of values reflects useful data-organization thinking.,Use one organized collection of values reflects useful data-organization thinking.,,,question-bank-xlsx
8aa0e4a30e113bd9271e5032,question,8aa0e4a30e113bd9271e5032,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,You have a list of city names and need to check each one. Best approach?,Ignore the list,Process the collection item by item,Convert city names to CPUs,Only read last item,B,Process the collection item by item,medium,medium,,,Data Collection Thinking | Collections Intuition | Core,,PRIMARY,mcq_single,1,Programming Readiness,Process the collection item by item reflects useful data-organization thinking.,Process the collection item by item reflects useful data-organization thinking.,,,question-bank-xlsx
8ba0e636ac48b58a271eee69,question,8ba0e636ac48b58a271eee69,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"To find the largest value in a collection, what must happen?",Only read the first value,Compare values while examining the collection,Delete values,Use web search,B,Compare values while examining the collection,medium,medium,,,Data Collection Thinking | Collections Intuition | Core,,PRIMARY,mcq_single,1,Programming Readiness,Compare values while examining the collection reflects useful data-organization thinking.,Compare values while examining the collection reflects useful data-organization thinking.,,,question-bank-xlsx
8ca0e7c94a802f3b271a9ae8,question,8ca0e7c94a802f3b271a9ae8,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A collection may contain duplicate marks. Which statement is reasonable?,Duplicates are impossible in all collections,Duplicates can still be stored if the structure allows them,Marks become folders,Only text can repeat,B,Duplicates can still be stored if the structure allows them,medium,medium,,,Data Collection Thinking | Collections Intuition | Core,,PRIMARY,mcq_single,1,Programming Readiness,Duplicates can still be stored if the structure allows them reflects useful data-organization thinking.,Duplicates can still be stored if the structure allows them reflects useful data-organization thinking.,,,question-bank-xlsx
8da0e95ce8b7a8ec271b391f,question,8da0e95ce8b7a8ec271b391f,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Why organize related values together?,It slows every task,It makes repeated processing and management easier,It removes data,It replaces algorithms,B,It makes repeated processing and management easier,medium,medium,,,Data Collection Thinking | Collections Intuition | Core,,PRIMARY,mcq_single,1,Programming Readiness,It makes repeated processing and management easier reflects useful data-organization thinking.,It makes repeated processing and management easier reflects useful data-organization thinking.,,,question-bank-xlsx
8ea0eaef86ef229d271bd756,question,8ea0eaef86ef229d271bd756,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,The same tax calculation is needed in 20 places. Best design idea?,Copy random versions everywhere,Create one reusable calculation and call it when needed,Avoid calculation,Change hardware,B,Create one reusable calculation and call it when needed,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,Create one reusable calculation and call it when needed captures reusable logical design.,Create one reusable calculation and call it when needed captures reusable logical design.,,,question-bank-xlsx
8fa0ec8225269c4e271c758d,question,8fa0ec8225269c4e271c758d,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Why reuse a common calculation?,It increases duplication,It reduces duplication and makes changes easier,It removes all inputs,It disables testing,B,It reduces duplication and makes changes easier,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,It reduces duplication and makes changes easier captures reusable logical design.,It reduces duplication and makes changes easier captures reusable logical design.,,,question-bank-xlsx
90a0ee15c35e15ff2718220c,question,90a0ee15c35e15ff2718220c,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"If a reusable operation needs a value such as price, that value can conceptually be…",ignored always,given as an input to the operation,stored only in monitor,deleted,B,given as an input to the operation,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,given as an input to the operation captures reusable logical design.,given as an input to the operation captures reusable logical design.,,,question-bank-xlsx
91a0efa861958fb02718c043,question,91a0efa861958fb02718c043,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A reusable operation calculates square of a number and returns the result. The result is its…,keyboard,output,folder,condition,B,output,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,output captures reusable logical design.,output captures reusable logical design.,,,question-bank-xlsx
92a0f13bffcd096127195e7a,question,92a0f13bffcd096127195e7a,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Which task is a good candidate for reuse?,A one-time accidental typo,Validating an email format in many forms,Changing wallpaper,Charging battery,B,Validating an email format in many forms,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,Validating an email format in many forms captures reusable logical design.,Validating an email format in many forms captures reusable logical design.,,,question-bank-xlsx
8fa32b196fc08e89889549de,question,8fa32b196fc08e89889549de,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Breaking a long solution into named reusable parts mainly improves…,screen resolution,clarity and maintainability,internet ownership,CPU temperature only,B,clarity and maintainability,medium,medium,,,Function / Reusability Thinking | Reusable Logic | Core,,PRIMARY,mcq_single,1,Programming Readiness,clarity and maintainability captures reusable logical design.,clarity and maintainability captures reusable logical design.,,,question-bank-xlsx
8ea329860df8083a8894aba7,question,8ea329860df8083a8894aba7,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,"In programming, a variable is best described as…",a monitor,a named value/place that can be referenced and changed,an internet cable,a keyboard key,B,a named value/place that can be referenced and changed,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: a named value/place that can be referenced and changed.,Correct programming concept: a named value/place that can be referenced and changed.,,,question-bank-xlsx
8da327f3ac2f81eb88940d70,question,8da327f3ac2f81eb88940d70,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Which concept chooses between different actions based on a condition?,Loop,Conditional statement,Comment,File,B,Conditional statement,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: Conditional statement.,Correct programming concept: Conditional statement.,,,question-bank-xlsx
8ca326604a66fb9c889860f1,question,8ca326604a66fb9c889860f1,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,Which concept repeats a set of instructions?,Variable,Loop,Browser,Folder,B,Loop,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: Loop.,Correct programming concept: Loop.,,,question-bank-xlsx
93a33165e89e754d8897c2ba,question,93a33165e89e754d8897c2ba,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A function is mainly used to…,increase screen size,group reusable logic,replace RAM,create passwords only,B,group reusable logic,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: group reusable logic.,Correct programming concept: group reusable logic.,,,question-bank-xlsx
92a32fd286d5eefe88972483,question,92a32fd286d5eefe88972483,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,A data type describes…,the computer brand,the kind of value being represented,the website color,the mouse speed,B,the kind of value being represented,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: the kind of value being represented.,Correct programming concept: the kind of value being represented.,,,question-bank-xlsx
91a32e3f250d68af8896864c,question,91a32e3f250d68af8896864c,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,What is debugging?,Writing only comments,Finding and fixing problems in code,Installing a monitor,Deleting every program,B,Finding and fixing problems in code,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: Finding and fixing problems in code.,Correct programming concept: Finding and fixing problems in code.,,,question-bank-xlsx
90a32cacc344e260889ad9cd,question,90a32cacc344e260889ad9cd,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,What is syntax?,Internet speed,Rules for writing valid statements in a language,Hardware price,File size,B,Rules for writing valid statements in a language,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: Rules for writing valid statements in a language.,Correct programming concept: Rules for writing valid statements in a language.,,,question-bank-xlsx
97a337b1617c5c11889a3b96,question,97a337b1617c5c11889a3b96,PROGRAMMING_FUNDAMENTALS,Programming Fundamentals,What is an algorithm?,A web browser,A finite step-by-step approach to solve a problem,A CPU model,A password,B,A finite step-by-step approach to solve a problem,easy,easy,,,Programming Concepts | Language-Independent Concepts | Adaptive-Programming,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Correct programming concept: A finite step-by-step approach to solve a problem.,Correct programming concept: A finite step-by-step approach to solve a problem.,,,question-bank-xlsx
b8294de77e306c4d2281c86c,question,b8294de77e306c4d2281c86c,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"READ A
READ B
C = A + B
PRINT C
If A=8 and B=5, what prints?",8,5,13,40,C,13,easy,easy,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 13.,Tracing each statement produces 13.,,,question-bank-xlsx
b529492e1c67e5fe228266a3,question,b529492e1c67e5fe228266a3,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"X = 10
X = X + 3
PRINT X",10,3,13,30,C,13,easy,easy,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 13.,Tracing each statement produces 13.,,,question-bank-xlsx
b6294ac1ba9f5faf228304da,question,b6294ac1ba9f5faf228304da,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"A = 4
B = 2
PRINT A * B",2,4,6,8,D,8,easy,easy,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 8.,Tracing each statement produces 8.,,,question-bank-xlsx
b329460858d6d9602283a311,question,b329460858d6d9602283a311,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"READ age
IF age >= 18 PRINT 'Adult' ELSE PRINT 'Minor'
For age=17?",Adult,Minor,17,Nothing,B,Minor,easy,easy,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces Minor.,Tracing each statement produces Minor.,,,question-bank-xlsx
b429479bf70e531122844148,question,b429479bf70e531122844148,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"TOTAL=0
FOR i=1 TO 3
 TOTAL=TOTAL+i
PRINT TOTAL",3,6,9,0,B,6,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 6.,Tracing each statement produces 6.,,,question-bank-xlsx
b12942e29545ccc22284df7f,question,b12942e29545ccc22284df7f,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"X=5
Y=X+2
X=10
PRINT Y",5,7,10,12,B,7,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 7.,Tracing each statement produces 7.,,,question-bank-xlsx
b2294475337d467322857db6,question,b2294475337d467322857db6,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"COUNT=0
REPEAT 4 TIMES
 COUNT=COUNT+1
PRINT COUNT",0,1,4,5,C,4,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 4.,Tracing each statement produces 4.,,,question-bank-xlsx
0daf2a667070f7e2637a0b79,question,0daf2a667070f7e2637a0b79,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"A=9
IF A>5 PRINT 'X' ELSE PRINT 'Y'",X,Y,9,Nothing,A,X,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces X.,Tracing each statement produces X.,,,question-bank-xlsx
0eaf2bf90ea87193637830d4,question,0eaf2bf90ea87193637830d4,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"N=6
IF N MOD 2 = 0 PRINT 'Even' ELSE PRINT 'Odd'",Even,Odd,6,2,A,Even,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces Even.,Tracing each statement produces Even.,,,question-bank-xlsx
0baf2740acdfeb446378cf0b,question,0baf2740acdfeb446378cf0b,PSEUDOCODE_FLOWCHARTS,Pseudocode & Flowcharts,"SUM=0
FOR EACH value IN [2,4,6]
 SUM=SUM+value
PRINT SUM",6,10,12,24,C,12,medium,medium,,,Pseudocode | Trace Pseudocode | Core,,PRIMARY,mcq_single,1,Computational Thinking,Tracing each statement produces 12.,Tracing each statement produces 12.,,,question-bank-xlsx
96a3361effb3d5c288999d5f,question,96a3361effb3d5c288999d5f,PYTHON_BASICS,Python Basics,"What is the result/output?
x=5
print(x)",x,5,0,Error,B,5,easy,easy,,,Python Verification | Python Basics | Adaptive-Python,,PRIMARY,mcq_single,1,Programming Exposure — Adaptive,Tracing Python semantics gives 5.,Tracing Python semantics gives 5.,,,question-bank-xlsx
